Дата,День,"Объем планового производства, МВт.ч","Индекс равновесных цен на продажу электроэнергии, руб./МВт.ч.","Объем продажи по регулируемым договорам, МВт.ч","Объем продажи на РСВ, МВт.ч","Объем покупки в обеспечение РД, МВт.ч","Максимальный индекс равновесной цены за период, руб./МВт.ч","Минимальный индекс равновесной цены за период, руб./МВт.ч"
2022.11.16,14,107 755.772,1 496.97,18 923.683,81 965.390,1 097.618,5 424.88,890.59
2022.11.16,15,107 720.944,1 498.91,18 923.683,81 907.507,1 097.618,5 424.88,843.80
2022.11.16,16,108 501.636,1 509.62,18 923.683,82 700.030,1 089.765,5 424.88,837.79
2022.11.16,17,109 288.113,1 515.11,18 923.683,83 454.216,1 081.442,5 424.88,837.51
2022.11.16,18,108 667.671,1 509.07,35 570.746,68 453.709,3 342.039,5 424.88,845.90
2022.11.16,19,107 138.076,1 492.26,35 570.746,67 047.653,3 437.806,5 424.88,858.39
2022.11.16,20,105 128.820,1 462.18,35 570.746,65 009.255,3 399.999,5 424.88,878.04
2022.11.16,21,102 505.257,1 366.79,35 570.746,62 621.543,3 461.414,5 424.88,880.95
2022.11.16,22,98 772.778,1 077.44,8 770.248,82 781.071,498.625,5 424.88,0.00
2022.11.16,23,95 992.387,976.17,8 770.248,80 018.869,502.732,5 424.88,607.57
2022.11.17,0,93 621.055,929.62,8 770.248,77 622.019,532.455,5 424.88,555.26
2022.11.17,1,91 887.929,894.20,8 770.248,75 969.166,617.632,5 424.88,525.24
2022.11.17,2,91 240.026,844.29,8 770.248,75 324.185,617.632,5 424.88,476.99
2022.11.17,3,91 330.198,788.83,8 770.248,75 414.260,617.632,5 424.88,421.23
2022.11.17,4,92 757.960,911.20,8 770.248,76 821.237,597.342,5 424.88,509.58
2022.11.17,5,95 843.635,966.39,8 770.248,79 799.488,507.516,5 424.88,546.47
2022.11.17,6,99 219.219,1 110.34,22 570.597,70 261.534,1 436.758,5 424.88,629.58
2022.11.17,7,103 141.045,1 363.67,22 570.597,73 920.630,1 349.248,5 424.88,813.90
2022.11.17,8,106 632.570,1 472.44,18 923.683,80 815.090,1 094.366,5 424.88,0.00
2022.11.17,9,108 861.262,1 535.20,18 923.683,82 997.365,1 092.532,5 424.88,882.38
2022.11.17,10,109 088.188,1 535.90,18 923.683,83 213.720,1 089.871,5 424.88,888.08
2022.11.17,11,108 574.944,1 530.45,18 923.683,82 741.682,1 094.572,5 424.88,888.12
2022.11.17,12,108 014.466,1 526.86,18 923.683,82 185.945,1 097.211,5 424.88,886.93
2022.11.17,13,108 458.115,1 538.11,18 923.683,82 614.200,1 097.211,5 424.88,885.58
2022.11.17,14,108 503.250,1 509.92,18 923.683,82 682.512,1 101.739,5 424.88,899.85
2022.11.17,15,108 506.965,1 506.57,18 923.683,82 668.682,1 102.836,5 424.88,886.59
2022.11.17,16,109 633.929,1 533.28,18 923.683,83 783.210,1 094.983,5 424.88,882.81
2022.11.17,17,110 294.444,1 545.80,18 923.683,84 400.331,1 086.660,5 424.88,881.36
2022.11.17,18,109 596.076,1 510.31,35 570.746,69 299.640,3 326.258,5 424.88,0.00
2022.11.17,19,107 892.017,1 485.31,35 570.746,67 666.527,3 368.766,5 424.88,0.00
2022.11.17,20,105 829.466,1 409.52,35 570.746,65 615.091,3 370.794,5 424.88,0.00
2022.11.17,21,103 379.452,1 354.94,35 570.746,63 457.853,3 502.485,5 424.88,277.73
2022.11.17,22,99 449.166,1 120.88,8 770.248,83 382.818,501.642,5 424.88,680.49
2022.11.17,23,96 779.243,1 016.14,8 770.248,80 734.821,506.803,5 424.88,609.09
2022.11.18,0,94 332.517,940.96,8 770.248,78 317.320,537.914,5 424.88,566.75
2022.11.18,1,92 723.794,904.22,8 770.248,76 794.211,623.091,5 424.88,533.62
2022.11.18,2,91 975.637,856.38,8 770.248,76 058.107,623.091,5 424.88,496.47
2022.11.18,3,92 201.536,863.91,8 770.248,76 284.474,623.091,5 424.88,500.69
2022.11.18,4,93 832.259,920.26,8 770.248,77 902.029,623.091,5 424.88,525.22
2022.11.18,5,96 745.093,1 006.09,8 770.248,80 708.763,517.588,5 424.88,570.78
2022.11.18,6,100 334.810,1 144.57,22 570.597,71 477.592,1 542.479,5 424.88,28.53
2022.11.18,7,104 234.245,1 429.56,22 570.597,75 081.185,1 445.204,5 424.88,0.00
2022.11.18,8,107 554.628,1 576.76,18 923.683,81 636.996,1 054.366,5 424.88,965.94
2022.11.18,9,109 648.905,1 606.28,18 923.683,83 643.571,1 048.819,5 424.88,983.95
2022.11.18,10,109 926.219,1 608.59,18 923.683,83 856.774,1 046.158,5 424.88,995.70
2022.11.18,11,109 505.985,1 601.01,18 923.683,83 455.954,1 049.762,5 424.88,1 021.85
2022.11.18,12,108 953.518,1 586.29,18 923.683,82 897.537,1 052.401,5 424.88,1 006.82
2022.11.18,13,109 243.142,1 594.86,18 923.683,83 217.434,1 052.401,5 424.88,1 008.14
2022.11.18,14,109 213.563,1 585.05,18 923.683,83 196.128,1 049.587,5 424.88,999.39
2022.11.18,15,109 155.185,1 585.22,18 923.683,83 125.712,1 049.587,5 424.88,1 003.17
2022.11.18,16,110 204.542,1 595.77,18 923.683,84 221.722,1 041.734,5 424.88,998.82
2022.11.18,17,110 728.436,1 595.33,18 923.683,84 745.108,1 033.411,5 424.88,1 003.51
2022.11.18,18,109 918.292,1 580.56,35 570.746,69 671.526,3 397.803,5 424.88,981.96
2022.11.18,19,108 347.836,1 537.02,35 570.746,68 162.815,3 439.800,5 424.88,985.10
2022.11.18,20,106 218.792,1 450.12,35 570.746,66 054.209,3 442.168,5 424.88,935.85
2022.11.18,21,103 659.177,1 413.06,35 570.746,63 945.189,3 573.859,5 424.88,906.93
2022.11.18,22,99 981.402,1 267.47,8 770.248,84 061.894,497.349,5 424.88,793.95
2022.11.18,23,97 578.514,1 060.32,8 770.248,81 668.315,502.510,5 424.88,660.69
2022.11.19,0,95 136.194,1 045.82,8 770.248,79 210.261,509.054,5 424.88,635.50
2022.11.19,1,93 520.807,975.42,8 770.248,77 696.437,594.231,5 424.88,589.59
2022.11.19,2,92 547.840,901.88,8 770.248,76 726.353,594.231,5 424.88,0.00
2022.11.19,3,92 217.510,896.56,8 770.248,76 395.240,594.231,5 424.88,0.00
2022.11.19,4,92 934.055,913.34,8 770.248,77 103.325,594.231,5 424.88,0.00
2022.11.19,5,94 183.300,1 006.26,8 770.248,78 309.202,555.525,5 424.88,620.49
2022.11.19,6,95 472.763,1 042.96,22 570.597,66 827.845,1 570.906,5 424.88,597.47
2022.11.19,7,98 405.190,1 122.98,22 570.597,69 641.670,1 498.809,5 424.88,656.27
2022.11.19,8,101 329.564,1 373.98,18 923.683,75 812.008,1 071.972,5 424.88,845.82
2022.11.19,9,103 903.970,1 495.13,18 923.683,78 339.172,1 056.359,5 424.88,959.80
2022.11.19,10,105 204.179,1 506.50,18 923.683,79 612.590,1 053.698,5 424.88,986.94
2022.11.19,11,105 495.691,1 509.83,18 923.683,79 895.935,1 080.165,5 424.88,1 001.24
2022.11.19,12,105 336.778,1 500.45,18 923.683,79 746.731,1 082.804,5 424.88,995.75
2022.11.19,13,105 335.271,1 502.06,18 923.683,79 767.534,1 082.804,5 424.88,1 000.71
2022.11.19,14,105 458.670,1 492.13,18 923.683,79 912.319,1 091.127,5 424.88,974.31
2022.11.19,15,105 775.503,1 502.28,18 923.683,80 233.774,1 088.429,5 424.88,976.10
2022.11.19,16,106 968.127,1 515.65,18 923.683,81 455.118,1 080.576,5 424.88,1 000.83
2022.11.19,17,108 363.318,1 530.61,18 923.683,82 845.370,1 072.253,5 424.88,1 020.57
2022.11.19,18,107 809.890,1 512.49,35 570.746,68 117.726,3 557.217,5 424.88,1 010.93
2022.11.19,19,106 228.312,1 480.60,35 570.746,66 535.711,3 543.083,5 424.88,994.14
2022.11.19,20,104 324.924,1 421.76,35 570.746,64 633.409,3 545.040,5 424.88,954.05
2022.11.19,21,101 851.238,1 347.73,35 570.746,62 338.345,3 721.058,5 424.88,912.00
2022.11.19,22,98 891.772,1 120.22,8 770.248,82 986.934,508.637,5 424.88,813.85
2022.11.19,23,96 679.883,1 029.69,8 770.248,80 779.059,513.798,5 424.88,700.02
2022.11.20,0,94 651.675,973.43,8 770.248,78 770.870,573.940,5 424.88,592.00
2022.11.20,1,92 935.672,887.96,8 770.248,77 062.823,573.908,5 424.88,23.41
2022.11.20,2,92 078.484,851.82,8 770.248,76 205.635,571.086,5 424.88,0.00
2022.11.20,3,91 718.721,818.91,8 770.248,75 854.326,579.742,5 424.88,0.00
2022.11.20,4,92 174.100,860.30,8 770.248,76 301.534,571.542,5 424.88,0.00
2022.11.20,5,93 399.725,900.45,8 770.248,77 480.428,530.982,5 424.88,0.00
2022.11.20,6,94 490.500,895.13,22 570.597,65 863.612,1 613.534,5 424.88,48.57
2022.11.20,7,96 743.321,994.99,22 570.597,68 061.910,1 575.251,5 424.88,585.89
2022.11.20,8,99 766.082,1 163.86,18 923.683,74 259.164,1 122.594,5 424.88,711.74
2022.11.20,9,102 446.263,1 366.48,18 923.683,76 909.298,1 118.536,5 424.88,872.35
2022.11.20,10,103 910.487,1 400.64,18 923.683,78 346.647,1 115.875,5 424.88,920.03
2022.11.20,11,104 075.290,1 401.21,18 923.683,78 511.533,1 120.576,5 424.88,940.59
2022.11.20,12,104 141.235,1 393.44,18 923.683,78 535.649,1 078.108,5 424.88,930.08
2022.11.20,13,104 341.289,1 399.90,18 923.683,78 724.669,1 078.108,5 424.88,937.62
2022.11.20,14,104 683.221,1 397.68,18 923.683,79 063.908,1 086.431,5 424.88,935.00
2022.11.20,15,105 299.869,1 409.91,18 923.683,79 668.678,1 083.733,5 424.88,919.25
2022.11.20,16,106 804.732,1 424.49,18 923.683,81 200.258,1 075.880,5 424.88,937.14
2022.11.20,17,108 774.903,1 451.63,18 923.683,83 169.918,1 067.557,5 424.88,970.33
2022.11.20,18,108 365.785,1 440.22,35 570.746,68 575.048,3 528.268,5 424.88,969.23
2022.11.20,19,106 823.535,1 421.90,35 570.746,67 048.320,3 528.268,5 424.88,959.53
2022.11.20,20,104 811.160,1 402.98,35 570.746,65 040.161,3 529.268,5 424.88,943.12
2022.11.20,21,102 128.924,1 347.18,35 570.746,62 537.722,3 708.331,5 424.88,913.18
2022.11.20,22,98 684.349,1 115.74,8 770.248,82 617.437,467.430,5 424.88,773.00
2022.11.20,23,96 586.118,987.38,8 770.248,80 522.415,473.201,5 424.88,631.38
2022.11.21,0,94 500.676,936.61,8 770.248,78 434.144,440.970,5 424.88,576.84
2022.11.21,1,92 958.230,906.02,8 770.248,76 975.610,517.033,5 424.88,550.00
2022.11.21,2,92 099.108,862.04,8 770.248,76 119.040,517.033,5 424.88,514.91
2022.11.21,3,92 292.227,863.96,8 770.248,76 310.710,515.851,5 424.88,514.64
2022.11.21,4,93 935.077,931.29,8 770.248,77 933.916,515.851,5 424.88,549.86
2022.11.21,5,97 025.031,1 000.68,8 770.248,80 844.940,426.025,5 424.88,595.42
2022.11.21,6,100 688.251,1 107.54,22 570.597,71 480.292,1 279.832,5 424.88,666.98
2022.11.21,7,104 712.582,1 328.44,22 570.597,75 204.245,1 172.417,5 424.88,917.51
2022.11.21,8,108 838.681,1 387.50,18 923.683,82 674.083,889.351,5 424.88,0.00
2022.11.21,9,111 207.666,1 432.74,18 923.683,85 007.423,886.481,5 424.88,931.97
2022.11.21,10,111 655.720,1 434.98,18 923.683,85 450.739,883.820,5 424.88,933.44
2022.11.21,11,111 156.497,1 436.58,18 923.683,84 969.429,885.823,5 424.88,935.81
2022.11.21,12,110 671.253,1 426.95,18 923.683,84 478.936,885.823,5 424.88,932.52
2022.11.21,13,110 906.973,1 433.29,18 923.683,84 700.038,888.462,5 424.88,940.62
2022.11.21,14,110 968.936,1 412.64,18 923.683,84 756.278,895.080,5 424.88,916.45
2022.11.21,15,111 017.574,1 412.86,18 923.683,84 791.273,895.080,5 424.88,905.94
2022.11.21,16,111 892.706,1 415.60,18 923.683,85 649.898,870.347,5 424.88,915.78
2022.11.21,17,112 687.414,1 424.41,18 923.683,86 441.947,862.024,5 424.88,923.32
2022.11.21,18,111 893.262,1 417.96,35 570.746,70 968.748,2 819.177,5 424.88,927.98
2022.11.21,19,109 933.607,1 411.37,35 570.746,69 071.209,2 861.008,5 424.88,938.24
2022.11.21,20,107 720.148,1 389.21,35 570.746,66 928.160,2 922.450,5 424.88,895.72
2022.11.21,21,105 074.765,1 332.54,35 570.746,64 542.270,2 989.694,5 424.88,844.76
2022.11.21,22,101 063.437,1 115.44,8 770.248,84 795.107,399.456,5 424.88,689.46
2022.11.21,23,97 633.940,970.46,8 770.248,81 384.881,405.022,5 424.88,588.73
2022.11.22,0,95 679.068,953.83,8 770.248,79 496.468,427.594,5 424.88,571.09
2022.11.22,1,94 178.272,920.11,8 770.248,78 080.826,512.771,5 424.88,542.97
2022.11.22,2,93 496.727,881.37,8 770.248,77 402.257,512.771,5 424.88,513.14
2022.11.22,3,93 739.363,891.28,8 770.248,77 641.885,509.875,5 424.88,515.69
2022.11.22,4,95 115.628,948.74,8 770.248,79 018.273,509.875,5 424.88,549.94
2022.11.22,5,97 691.155,1 010.19,8 770.248,81 491.542,421.080,5 424.88,577.50
2022.11.22,6,101 102.955,1 218.27,22 570.597,71 814.805,1 175.766,5 424.88,724.94
2022.11.22,7,105 037.090,1 460.72,22 570.597,75 461.781,1 089.243,5 424.88,873.29
2022.11.22,8,108 485.801,1 559.00,18 923.683,82 321.691,876.138,5 424.88,967.14
2022.11.22,9,110 411.966,1 592.04,18 923.683,84 228.732,875.102,5 424.88,997.38
2022.11.22,10,110 611.131,1 591.57,18 923.683,84 416.619,875.102,5 424.88,1 001.72
2022.11.22,11,110 235.753,1 596.42,18 923.683,84 079.939,877.105,5 424.88,1 012.36
2022.11.22,12,109 699.779,1 580.90,18 923.683,83 542.118,875.271,5 424.88,997.40
2022.11.22,13,109 929.583,1 588.05,18 923.683,83 770.620,872.002,5 424.88,992.28
2022.11.22,14,109 974.727,1 577.24,18 923.683,83 787.136,879.228,5 424.88,1 005.45
2022.11.22,15,110 132.811,1 578.97,18 923.683,83 911.438,877.197,5 424.88,1 000.02
2022.11.22,16,111 023.744,1 574.87,18 923.683,84 787.694,851.856,5 424.88,994.41
2022.11.22,17,111 875.983,1 588.28,18 923.683,85 636.730,843.533,5 424.88,991.15
2022.11.22,18,111 008.572,1 565.30,35 570.746,70 073.229,2 783.539,5 424.88,1 000.14
2022.11.22,19,109 195.830,1 552.18,35 570.746,68 309.515,2 813.285,5 424.88,986.73
2022.11.22,20,106 976.121,1 445.77,35 570.746,66 109.607,2 818.479,5 424.88,642.10
2022.11.22,21,104 467.062,1 362.63,35 570.746,63 886.953,2 908.605,5 424.88,841.12
2022.11.22,22,100 966.847,1 119.46,8 770.248,84 731.805,389.457,5 424.88,695.12
2022.11.22,23,97 584.050,964.39,8 770.248,81 376.868,394.618,5 424.88,590.43
2022.11.23,0,95 868.192,933.93,8 770.248,79 728.206,424.783,5 424.88,561.31
2022.11.23,1,94 616.827,641.09,8 770.248,78 522.159,469.992,5 424.88,0.00
2022.11.23,2,93 846.124,615.37,8 770.248,77 775.827,486.935,5 424.88,0.00
2022.11.23,3,94 072.698,618.84,8 770.248,77 992.492,477.125,5 424.88,0.00
2022.11.23,4,95 550.837,907.86,8 770.248,79 456.099,469.992,5 424.88,523.56
2022.11.23,5,98 098.798,1 000.37,8 770.248,81 948.626,423.752,5 424.88,558.08
2022.11.23,6,101 555.499,1 203.99,22 570.597,72 330.783,1 193.152,5 424.88,704.21
2022.11.23,7,105 443.223,1 377.40,22 570.597,75 883.226,1 088.022,5 424.88,716.02
2022.11.23,8,109 194.379,1 559.22,18 923.683,83 050.481,874.115,5 424.88,900.00
2022.11.23,9,111 286.246,1 620.13,18 923.683,85 111.689,873.079,5 424.88,1 028.36
2022.11.23,10,111 551.644,1 622.32,18 923.683,85 349.492,872.471,5 424.88,1 045.93
2022.11.23,11,110 933.473,1 618.50,18 923.683,84 736.768,873.596,5 424.88,1 059.14
2022.11.23,12,110 406.420,1 610.19,18 923.683,84 214.078,877.977,5 424.88,1 049.74
2022.11.23,13,110 659.658,1 617.37,18 923.683,84 463.798,858.436,5 424.88,1 050.70
2022.11.23,14,110 790.782,1 597.76,18 923.683,84 599.102,865.662,5 424.88,1 072.82
2022.11.23,15,111 014.130,1 594.67,18 923.683,84 784.470,862.964,5 424.88,1 065.19
2022.11.23,16,111 872.552,1 596.80,18 923.683,85 646.104,855.111,5 424.88,1 072.75
2022.11.23,17,112 449.190,1 598.54,18 923.683,86 219.439,846.788,5 424.88,1 042.03
2022.11.23,18,111 601.182,1 582.03,35 570.746,70 611.310,2 724.455,5 424.88,1 029.38
2022.11.23,19,109 745.776,1 567.34,35 570.746,68 782.262,2 737.047,5 424.88,1 028.19
2022.11.23,20,107 554.867,1 467.88,35 570.746,66 600.156,2 737.047,5 424.88,929.98
2022.11.23,21,105 029.149,1 375.62,35 570.746,64 295.205,2 765.510,5 424.88,836.49
2022.11.23,22,101 447.564,1 149.03,8 770.248,85 189.227,378.046,5 424.88,715.53
2022.11.23,23,98 072.911,1 002.73,8 770.248,81 845.520,394.858,5 424.88,622.68
2022.11.24,0,96 618.460,935.13,8 770.248,80 396.531,441.245,5 424.88,485.75
2022.11.24,1,95 064.812,929.70,8 770.248,78 935.621,530.935,5 424.88,553.50
2022.11.24,2,94 448.531,907.56,8 770.248,78 305.993,515.717,5 424.88,538.70
2022.11.24,3,94 627.039,909.81,8 770.248,78 476.700,515.717,5 424.88,540.36
2022.11.24,4,96 035.751,955.81,8 770.248,79 870.888,511.204,5 424.88,572.78
2022.11.24,5,98 537.023,1 051.81,8 770.248,82 280.797,420.347,5 424.88,618.95
2022.11.24,6,101 597.390,1 272.64,22 570.597,72 227.699,1 152.160,5 424.88,779.63
2022.11.24,7,105 797.424,1 449.25,22 570.597,76 189.219,1 114.334,5 424.88,903.28
2022.11.24,8,109 512.790,1 577.27,18 923.683,83 328.901,896.656,5 424.88,1 024.48
2022.11.24,9,111 561.170,1 617.22,18 923.683,85 355.288,895.012,5 424.88,1 034.11
2022.11.24,10,111 848.904,1 624.13,18 923.683,85 621.854,895.012,5 424.88,1 054.09
2022.11.24,11,111 207.516,1 617.93,18 923.683,85 001.250,899.713,5 424.88,1 042.57
2022.11.24,12,110 749.341,1 603.35,18 923.683,84 545.504,901.126,5 424.88,1 016.63
2022.11.24,13,110 980.187,1 613.12,18 923.683,84 770.711,898.465,5 424.88,1 032.59
2022.11.24,14,111 117.406,1 590.16,18 923.683,84 903.586,905.691,5 424.88,1 034.33
2022.11.24,15,111 307.675,1 591.24,18 923.683,85 063.169,902.993,5 424.88,1 021.75
2022.11.24,16,112 171.237,1 584.73,18 923.683,85 919.957,877.652,5 424.88,1 022.19
2022.11.24,17,112 803.643,1 592.93,18 923.683,86 549.696,869.329,5 424.88,1 011.20
2022.11.24,18,111 960.470,1 598.71,35 570.746,70 994.082,2 796.921,5 424.88,1 081.67
2022.11.24,19,110 157.159,1 581.37,35 570.746,69 205.063,2 796.921,5 424.88,1 073.81
2022.11.24,20,107 950.481,1 501.47,35 570.746,67 007.006,2 796.921,5 424.88,996.97
2022.11.24,21,105 472.426,1 431.60,35 570.746,64 821.359,2 894.358,5 424.88,911.13
2022.11.24,22,101 683.447,1 267.48,8 770.248,85 428.073,426.567,5 424.88,783.95
2022.11.24,23,98 494.765,1 025.75,8 770.248,82 261.550,431.728,5 424.88,638.22
2022.11.25,0,96 798.788,960.91,8 770.248,80 575.368,437.090,5 424.88,593.70
2022.11.25,1,95 473.918,934.16,8 770.248,79 335.706,522.267,5 424.88,561.04
2022.11.25,2,94 801.991,914.67,8 770.248,78 663.775,522.267,5 424.88,539.60
2022.11.25,3,95 044.798,918.81,8 770.248,78 906.199,522.267,5 424.88,538.42
2022.11.25,4,96 514.091,958.23,8 770.248,80 345.466,500.431,5 424.88,555.06
2022.11.25,5,98 896.565,1 074.87,8 770.248,82 629.404,412.385,5 424.88,614.79
2022.11.25,6,102 127.823,1 257.63,22 570.597,72 733.788,1 119.455,5 424.88,722.30
2022.11.25,7,105 990.324,1 469.52,22 570.597,76 346.111,1 081.629,5 424.88,890.18
2022.11.25,8,109 740.725,1 605.02,18 923.683,83 533.633,885.084,5 424.88,989.58
2022.11.25,9,111 922.419,1 642.09,18 923.683,85 725.825,884.476,5 424.88,1 056.71
2022.11.25,10,112 156.709,1 644.56,18 923.683,85 944.225,883.440,5 424.88,1 063.82
2022.11.25,11,111 542.854,1 638.35,18 923.683,85 372.981,888.141,5 424.88,1 050.61
2022.11.25,12,111 078.169,1 625.10,18 923.683,84 910.503,888.946,5 424.88,1 044.79
2022.11.25,13,111 280.599,1 634.01,18 923.683,85 101.435,884.195,5 424.88,1 068.67
2022.11.25,14,111 357.478,1 611.11,18 923.683,85 157.574,891.421,5 424.88,1 052.28
2022.11.25,15,111 531.157,1 610.75,18 923.683,85 285.264,891.421,5 424.88,1 040.23
2022.11.25,16,112 244.174,1 607.71,18 923.683,85 966.806,866.080,5 424.88,0.00
2022.11.25,17,112 796.940,1 613.27,18 923.683,86 523.666,857.757,5 424.88,1 054.89
2022.11.25,18,112 095.363,1 608.24,35 570.746,71 015.306,2 685.624,5 424.88,1 058.16
2022.11.25,19,110 306.053,1 591.65,35 570.746,69 239.816,2 695.045,5 424.88,1 043.77
2022.11.25,20,108 302.341,1 535.85,35 570.746,67 261.392,2 712.025,5 424.88,996.92
2022.11.25,21,105 975.481,1 442.58,35 570.746,65 377.357,2 797.755,5 424.88,901.95
2022.11.25,22,102 294.740,1 292.82,8 770.248,86 174.014,408.316,5 424.88,810.03
2022.11.25,23,99 368.751,1 027.75,8 770.248,83 279.792,413.477,5 424.88,633.30
2022.11.26,0,97 789.741,990.47,8 770.248,81 776.281,475.150,5 424.88,652.63
2022.11.26,1,96 340.610,951.10,8 770.248,80 419.327,560.327,5 424.88,562.02
2022.11.26,2,95 450.494,901.25,8 770.248,79 536.033,564.840,5 424.88,545.12
2022.11.26,3,95 270.288,911.49,8 770.248,79 360.520,564.840,5 424.88,538.40
2022.11.26,4,95 906.435,931.80,8 770.248,79 987.062,563.442,5 424.88,544.63
2022.11.26,5,97 274.662,971.36,8 770.248,81 251.269,477.234,5 424.88,564.68
2022.11.26,6,98 717.723,930.70,22 570.597,69 595.536,1 175.604,5 424.88,0.00
2022.11.26,7,101 367.249,1 102.90,22 570.597,72 133.870,1 068.007,5 424.88,144.84
2022.11.26,8,104 800.431,1 349.58,18 923.683,79 066.493,904.974,5 424.88,0.00
2022.11.26,9,107 419.473,1 522.60,18 923.683,81 727.505,903.330,5 424.88,375.19
2022.11.26,10,108 709.172,1 548.08,18 923.683,83 024.688,915.078,5 424.88,851.37
2022.11.26,11,108 635.735,1 544.40,18 923.683,82 950.116,916.203,5 424.88,767.18
2022.11.26,12,108 467.008,1 534.63,18 923.683,82 771.156,917.008,5 424.88,576.22
2022.11.26,13,108 423.065,1 547.07,18 923.683,82 726.389,914.955,5 424.88,1 003.29
2022.11.26,14,108 522.623,1 539.65,18 923.683,82 813.854,893.136,5 424.88,968.76
2022.11.26,15,108 974.413,1 544.77,18 923.683,83 276.668,893.136,5 424.88,960.38
2022.11.26,16,110 303.981,1 556.08,18 923.683,84 583.452,862.795,5 424.88,984.89
2022.11.26,17,111 360.930,1 569.84,18 923.683,85 619.953,840.667,5 424.88,999.08
2022.11.26,18,110 476.284,1 555.67,35 570.746,69 919.530,2 674.727,5 424.88,987.42
2022.11.26,19,108 818.200,1 519.60,35 570.746,68 286.251,2 699.172,5 424.88,968.08
2022.11.26,20,106 894.878,1 447.81,35 570.746,66 366.715,2 701.458,5 424.88,922.24
2022.11.26,21,104 526.650,1 393.52,35 570.746,64 096.862,2 794.380,5 424.88,889.17
2022.11.26,22,101 281.905,1 185.74,8 770.248,85 287.605,429.166,5 424.88,754.08
2022.11.26,23,98 670.483,1 001.74,8 770.248,82 685.428,438.214,5 424.88,627.35
2022.11.27,0,97 047.808,965.79,8 770.248,81 091.461,472.458,5 424.88,594.74
2022.11.27,1,95 489.726,919.24,8 770.248,79 626.577,557.635,5 424.88,553.76
2022.11.27,2,94 689.286,896.79,8 770.248,78 826.043,557.635,5 424.88,526.92
2022.11.27,3,94 452.803,893.45,8 770.248,78 589.477,557.635,5 424.88,514.61
2022.11.27,4,94 884.851,911.37,8 770.248,79 013.523,557.635,5 424.88,523.13
2022.11.27,5,96 132.604,934.81,8 770.248,80 151.755,470.029,5 424.88,531.69
2022.11.27,6,97 414.188,952.03,22 570.597,68 326.102,1 159.668,5 424.88,533.98
2022.11.27,7,99 362.762,1 062.30,22 570.597,70 184.556,1 063.012,5 424.88,594.37
2022.11.27,8,102 311.053,1 236.19,18 923.683,76 610.436,896.837,5 424.88,710.75
2022.11.27,9,104 856.157,1 385.59,18 923.683,79 139.863,884.674,5 424.88,812.03
2022.11.27,10,106 341.668,1 460.54,18 923.683,80 619.615,896.422,5 424.88,892.51
2022.11.27,11,106 537.115,1 461.16,18 923.683,80 808.366,901.123,5 424.88,923.83
2022.11.27,12,106 594.981,1 461.77,18 923.683,80 860.109,901.928,5 424.88,933.60
2022.11.27,13,106 591.419,1 457.16,18 923.683,80 847.788,897.177,5 424.88,936.22
2022.11.27,14,106 859.218,1 462.81,18 923.683,81 122.739,893.752,5 424.88,927.54
2022.11.27,15,107 698.627,1 476.17,18 923.683,81 977.667,893.752,5 424.88,929.78
2022.11.27,16,109 473.859,1 490.05,18 923.683,83 745.759,868.411,5 424.88,938.72
2022.11.27,17,110 852.941,1 504.87,18 923.683,85 119.725,860.088,5 424.88,940.02
2022.11.27,18,110 372.987,1 497.22,35 570.746,69 898.192,2 765.297,5 424.88,941.42
2022.11.27,19,108 748.855,1 480.20,35 570.746,68 343.340,2 834.430,5 424.88,949.44
2022.11.27,20,106 746.933,1 458.89,35 570.746,66 387.042,2 874.216,5 424.88,921.28
2022.11.27,21,104 220.300,1 377.56,35 570.746,63 992.552,2 967.138,5 424.88,870.36
2022.11.27,22,100 879.136,1 139.42,8 770.248,84 922.852,437.998,5 424.88,707.61
2022.11.27,23,98 208.162,977.57,8 770.248,82 267.259,443.159,5 424.88,600.08
2022.11.28,0,96 529.291,991.01,8 770.248,80 591.176,482.702,5 424.88,594.81
2022.11.28,1,95 187.368,948.04,8 770.248,79 330.431,567.879,5 424.88,551.42
2022.11.28,2,94 640.925,919.54,8 770.248,78 784.418,567.879,5 424.88,525.63
2022.11.28,3,94 634.324,917.23,8 770.248,78 763.329,567.879,5 424.88,519.54
2022.11.28,4,96 214.333,983.86,8 770.248,80 219.335,456.382,5 424.88,549.90
2022.11.28,5,98 925.541,1 091.60,8 770.248,82 753.594,368.776,5 424.88,617.60
2022.11.28,6,102 862.235,1 258.15,22 570.597,73 463.632,1 015.639,5 424.88,709.50
2022.11.28,7,107 170.051,1 448.85,22 570.597,77 535.224,988.188,5 424.88,888.74
2022.11.28,8,111 060.473,1 538.01,18 923.683,84 864.070,807.875,5 424.88,977.36
2022.11.28,9,113 576.154,1 582.69,18 923.683,87 377.958,807.267,5 424.88,1 078.33
2022.11.28,10,113 943.639,1 584.65,18 923.683,87 723.704,807.267,5 424.88,1 099.42
2022.11.28,11,113 555.365,1 585.25,18 923.683,87 337.519,811.968,5 424.88,1 115.57
2022.11.28,12,113 119.109,1 569.17,18 923.683,86 886.761,812.773,5 424.88,1 116.74
2022.11.28,13,113 302.892,1 569.44,18 923.683,87 055.196,808.022,5 424.88,1 099.67
2022.11.28,14,113 422.106,1 538.81,18 923.683,87 181.696,816.345,5 424.88,1 051.47
